Longtitude,Latitude,intensity (mm/hr)
121.6625,25.1500,0.0
121.6750,25.1500,0.0
121.6875,25.1500,0.0
121.7000,25.1500,0.0
121.7125,25.1500,0.0
121.7250,25.1500,0.0
121.7375,25.1500,0.0
121.7500,25.1500,0.0
121.7625,25.1500,0.0
121.7750,25.1500,0.0
121.3750,25.1375,0.1
121.3875,25.1375,0.1
121.4000,25.1375,0.1
121.4125,25.1375,0.1
121.4250,25.1375,0.2
121.4375,25.1375,0.2
121.4500,25.1375,0.2
121.4625,25.1375,0.2
121.4750,25.1375,0.1
121.4875,25.1375,0.1
121.5000,25.1375,0.1
121.5125,25.1375,0.1
121.5250,25.1375,0.1
121.5375,25.1375,0.1
121.5500,25.1375,0.1
121.5625,25.1375,0.1
121.5750,25.1375,0.0
121.5875,25.1375,0.0
121.6000,25.1375,0.0
121.6125,25.1375,0.0
121.6250,25.1375,0.0
121.6375,25.1375,0.0
121.6500,25.1375,0.0
121.6625,25.1375,0.0
121.6750,25.1375,0.0
121.6875,25.1375,0.0
121.7000,25.1375,0.0
121.7125,25.1375,0.0
121.7250,25.1375,0.0
121.7375,25.1375,0.0
121.7500,25.1375,0.0
121.7625,25.1375,0.0
121.7750,25.1375,0.0
121.7875,25.1375,0.0
121.8000,25.1375,0.0
121.3375,25.1250,0.1
121.3500,25.1250,0.1
121.3625,25.1250,0.2
121.3750,25.1250,0.1
121.3875,25.1250,0.1
121.4000,25.1250,0.1
121.4125,25.1250,0.1
121.4250,25.1250,0.2
121.4375,25.1250,0.2
121.4500,25.1250,0.2
121.4625,25.1250,0.2
121.4750,25.1250,0.1
121.4875,25.1250,0.1
121.5000,25.1250,0.1
121.5125,25.1250,0.1
121.5250,25.1250,0.1
121.5375,25.1250,0.0
121.5500,25.1250,0.0
121.5625,25.1250,0.0
121.5750,25.1250,0.0
121.5875,25.1250,0.0
121.6000,25.1250,0.0
121.6125,25.1250,0.0
121.6250,25.1250,0.0
121.6375,25.1250,0.0
121.6500,25.1250,0.0
121.6625,25.1250,0.0
121.6750,25.1250,0.0
121.6875,25.1250,0.0
121.7000,25.1250,0.0
121.7125,25.1250,0.0
121.7250,25.1250,0.0
121.7375,25.1250,0.0
121.7500,25.1250,0.0
121.7625,25.1250,0.0
121.7750,25.1250,0.0
121.7875,25.1250,0.0
121.8000,25.1250,0.0
121.8125,25.1250,0.0
121.8375,25.1250,0.0
121.8500,25.1250,0.0
121.8750,25.1250,0.0
121.2375,25.1125,1.2
121.2500,25.1125,0.8
121.2625,25.1125,0.7
121.2750,25.1125,0.2
121.2875,25.1125,0.1
121.3000,25.1125,0.1
121.3125,25.1125,0.1
121.3250,25.1125,0.1
121.3375,25.1125,0.1
121.3500,25.1125,0.1
121.3625,25.1125,0.2
121.3750,25.1125,0.2
121.3875,25.1125,0.2
121.4000,25.1125,0.2
121.4125,25.1125,0.1
121.4250,25.1125,0.1
121.4375,25.1125,0.2
121.4500,25.1125,0.1
121.4625,25.1125,0.1
121.4750,25.1125,0.1
121.4875,25.1125,0.1
121.5000,25.1125,0.1
121.5125,25.1125,0.0
121.5250,25.1125,0.0
121.5375,25.1125,0.0
121.5500,25.1125,0.0
121.5625,25.1125,0.0
121.5750,25.1125,0.0
121.5875,25.1125,0.0
121.6000,25.1125,0.0
121.6125,25.1125,0.0
121.6250,25.1125,0.0
121.6375,25.1125,0.0
121.6500,25.1125,0.0
121.6625,25.1125,0.0
121.6750,25.1125,0.0
121.6875,25.1125,0.0
121.7000,25.1125,0.0
121.7125,25.1125,0.0
121.7250,25.1125,0.0
121.7375,25.1125,0.0
121.7500,25.1125,0.0
121.7625,25.1125,0.0
121.7750,25.1125,0.0
121.7875,25.1125,0.0
121.8000,25.1125,0.0
121.8125,25.1125,0.0
121.8250,25.1125,0.0
121.8375,25.1125,0.0
121.8500,25.1125,0.0
121.8625,25.1125,0.0
121.8750,25.1125,0.0
121.8875,25.1125,0.0
121.9000,25.1125,0.0
121.9125,25.1125,0.0
121.2000,25.1000,1.8
121.2125,25.1000,1.6
121.2250,25.1000,1.5
121.2375,25.1000,0.9
121.2500,25.1000,0.8
121.2625,25.1000,0.8
121.2750,25.1000,0.1
121.2875,25.1000,0.1
121.3000,25.1000,0.1
121.3125,25.1000,0.1
121.3250,25.1000,0.1
121.3375,25.1000,0.1
121.3500,25.1000,0.1
121.3625,25.1000,0.1
121.3750,25.1000,0.2
121.3875,25.1000,0.2
121.4000,25.1000,0.2
121.4125,25.1000,0.1
121.4250,25.1000,0.1
121.4375,25.1000,0.1
121.4500,25.1000,0.1
121.4625,25.1000,0.1
121.4750,25.1000,0.1
121.4875,25.1000,0.1
121.5000,25.1000,0.1
121.5125,25.1000,0.0
121.5250,25.1000,0.0
121.5375,25.1000,0.0
121.5500,25.1000,0.0
121.5625,25.1000,0.0
121.5750,25.1000,0.0
121.5875,25.1000,0.0
121.6000,25.1000,0.0
121.6125,25.1000,0.0
121.6250,25.1000,0.0
121.6375,25.1000,0.0
121.6500,25.1000,0.0
121.6625,25.1000,0.0
121.6750,25.1000,0.0
121.6875,25.1000,0.0
121.7000,25.1000,0.0
121.7125,25.1000,0.0
121.7250,25.1000,0.0
121.7375,25.1000,0.0
121.7500,25.1000,0.0
121.7625,25.1000,0.0
121.7750,25.1000,0.0
121.7875,25.1000,0.0
121.8000,25.1000,0.0
121.8125,25.1000,0.0
121.8250,25.1000,0.0
121.8375,25.1000,0.0
121.8500,25.1000,0.0
121.8625,25.1000,0.0
121.8750,25.1000,0.0
121.8875,25.1000,0.0
121.9000,25.1000,0.0
121.9125,25.1000,0.0
121.1875,25.0875,1.4
121.2000,25.0875,1.8
121.2125,25.0875,1.7
121.2250,25.0875,1.6
121.2375,25.0875,1.2
121.2500,25.0875,0.9
121.2625,25.0875,0.9
121.2750,25.0875,0.1
121.2875,25.0875,0.2
121.3000,25.0875,0.1
121.3125,25.0875,0.1
121.3250,25.0875,0.1
121.3375,25.0875,0.1
121.3500,25.0875,0.1
121.3625,25.0875,0.1
121.3750,25.0875,0.2
121.3875,25.0875,0.2
121.4000,25.0875,0.2
121.4125,25.0875,0.1
121.4250,25.0875,0.1
121.4375,25.0875,0.1
121.4500,25.0875,0.1
121.4625,25.0875,0.1
121.4750,25.0875,0.0
121.4875,25.0875,0.0
121.5000,25.0875,0.0
121.5125,25.0875,0.0
121.5250,25.0875,0.0
121.5375,25.0875,0.0
121.5500,25.0875,0.0
121.5625,25.0875,0.0
121.5750,25.0875,0.0
121.5875,25.0875,0.0
121.6000,25.0875,0.0
121.6125,25.0875,0.0
121.6250,25.0875,0.0
121.6375,25.0875,0.0
121.6500,25.0875,0.0
121.6625,25.0875,0.0
121.6750,25.0875,0.0
121.6875,25.0875,0.0
121.7000,25.0875,0.0
121.7125,25.0875,0.0
121.7250,25.0875,0.0
121.7375,25.0875,0.0
121.7500,25.0875,0.0
121.7625,25.0875,0.0
121.7750,25.0875,0.0
121.7875,25.0875,0.0
121.8000,25.0875,0.0
121.8125,25.0875,0.0
121.8250,25.0875,0.0
121.8375,25.0875,0.0
121.8500,25.0875,0.0
121.8625,25.0875,0.0
121.8750,25.0875,0.0
121.8875,25.0875,0.0
121.9000,25.0875,0.0
121.9125,25.0875,0.0
121.1375,25.0750,2.4
121.1500,25.0750,2.1
121.1625,25.0750,2.0
121.1750,25.0750,1.9
121.1875,25.0750,1.6
121.2000,25.0750,2.4
121.2125,25.0750,1.8
121.2250,25.0750,1.6
121.2375,25.0750,1.2
121.2500,25.0750,0.9
121.2625,25.0750,0.9
121.2750,25.0750,0.1
121.2875,25.0750,0.2
121.3000,25.0750,0.1
121.3125,25.0750,0.1
121.3250,25.0750,0.1
121.3375,25.0750,0.1
121.3500,25.0750,0.1
121.3625,25.0750,0.1
121.3750,25.0750,0.1
121.3875,25.0750,0.1
121.4000,25.0750,0.1
121.4125,25.0750,0.1
121.4250,25.0750,0.1
121.4375,25.0750,0.0
121.4500,25.0750,0.0
121.4625,25.0750,0.0
121.4750,25.0750,0.0
121.4875,25.0750,0.0
121.5000,25.0750,0.0
121.5125,25.0750,0.0
121.5250,25.0750,0.0
121.5375,25.0750,0.0
121.5500,25.0750,0.0
121.5625,25.0750,0.0
121.5750,25.0750,0.0
121.5875,25.0750,0.0
121.6000,25.0750,0.0
121.6125,25.0750,0.0
121.6250,25.0750,0.0
121.6375,25.0750,0.0
121.6500,25.0750,0.0
121.6625,25.0750,0.0
121.6750,25.0750,0.0
121.6875,25.0750,0.0
121.7000,25.0750,0.0
121.7125,25.0750,0.0
121.7250,25.0750,0.0
121.7375,25.0750,0.0
121.7500,25.0750,0.0
121.7625,25.0750,0.0
121.7750,25.0750,0.0
121.7875,25.0750,0.0
121.8000,25.0750,0.0
121.8125,25.0750,0.0
121.8250,25.0750,0.0
121.8375,25.0750,0.0
121.8500,25.0750,0.0
121.8625,25.0750,0.0
121.8750,25.0750,0.0
121.8875,25.0750,0.0
121.9000,25.0750,0.0
121.9125,25.0750,0.0
121.1000,25.0625,2.3
121.1125,25.0625,2.8
121.1250,25.0625,3.1
121.1375,25.0625,2.2
121.1500,25.0625,3.0
121.1625,25.0625,2.3
121.1750,25.0625,2.0
121.1875,25.0625,2.0
121.2000,25.0625,2.3
121.2125,25.0625,2.3
121.2250,25.0625,1.8
121.2375,25.0625,1.0
121.2500,25.0625,1.1
121.2625,25.0625,0.9
121.2750,25.0625,0.2
121.2875,25.0625,0.2
121.3000,25.0625,0.1
121.3125,25.0625,0.1
121.3250,25.0625,0.1
121.3375,25.0625,0.1
121.3500,25.0625,0.1
121.3625,25.0625,0.1
121.3750,25.0625,0.1
121.3875,25.0625,0.0
121.4000,25.0625,0.0
121.4125,25.0625,0.0
121.4250,25.0625,0.0
121.4375,25.0625,0.0
121.4500,25.0625,0.0
121.4625,25.0625,0.0
121.4750,25.0625,0.0
121.4875,25.0625,0.0
121.5000,25.0625,0.0
121.5125,25.0625,0.0
121.5250,25.0625,0.0
121.5375,25.0625,0.0
121.5500,25.0625,0.0
121.5625,25.0625,0.0
121.5750,25.0625,0.0
121.5875,25.0625,0.0
121.6000,25.0625,0.0
121.6125,25.0625,0.0
121.6250,25.0625,0.0
121.6375,25.0625,0.0
121.6500,25.0625,0.0
121.6625,25.0625,0.0
121.6750,25.0625,0.0
121.6875,25.0625,0.0
121.7000,25.0625,0.0
121.7125,25.0625,0.0
121.7250,25.0625,0.0
121.7375,25.0625,0.0
121.7500,25.0625,0.0
121.7625,25.0625,0.0
121.7750,25.0625,0.0
121.7875,25.0625,0.0
121.8000,25.0625,0.0
121.8125,25.0625,0.0
121.8250,25.0625,0.0
121.8375,25.0625,0.0
121.8500,25.0625,0.0
121.8625,25.0625,0.0
121.8750,25.0625,0.0
121.8875,25.0625,0.0
121.9000,25.0625,0.0
121.9125,25.0625,0.0
121.9250,25.0625,0.0
121.0875,25.0500,2.7
121.1000,25.0500,2.0
121.1125,25.0500,2.4
121.1250,25.0500,3.1
121.1375,25.0500,3.0
121.1500,25.0500,3.3
121.1625,25.0500,3.2
121.1750,25.0500,2.2
121.1875,25.0500,2.0
121.2000,25.0500,1.9
121.2125,25.0500,2.2
121.2250,25.0500,1.6
121.2375,25.0500,1.0
121.2500,25.0500,1.0
121.2625,25.0500,1.0
121.2750,25.0500,0.2
121.2875,25.0500,0.1
121.3000,25.0500,0.1
121.3125,25.0500,0.1
121.3250,25.0500,0.0
121.3375,25.0500,0.0
121.3500,25.0500,0.0
121.3625,25.0500,0.0
121.3750,25.0500,0.0
121.3875,25.0500,0.0
121.4000,25.0500,0.0
121.4125,25.0500,0.0
121.4250,25.0500,0.0
121.4375,25.0500,0.0
121.4500,25.0500,0.0
121.4625,25.0500,0.0
121.4750,25.0500,0.0
121.4875,25.0500,0.0
121.5000,25.0500,0.0
121.5125,25.0500,0.0
121.5250,25.0500,0.0
121.5375,25.0500,0.0
121.5500,25.0500,0.0
121.5625,25.0500,0.0
121.5750,25.0500,0.0
121.5875,25.0500,0.0
121.6000,25.0500,0.0
121.6125,25.0500,0.0
121.6250,25.0500,0.0
121.6375,25.0500,0.0
121.6500,25.0500,0.0
121.6625,25.0500,0.0
121.6750,25.0500,0.0
121.6875,25.0500,0.0
121.7000,25.0500,0.0
121.7125,25.0500,0.0
121.7250,25.0500,0.0
121.7375,25.0500,0.0
121.7500,25.0500,0.0
121.7625,25.0500,0.0
121.7750,25.0500,0.0
121.7875,25.0500,0.0
121.8000,25.0500,0.0
121.8125,25.0500,0.0
121.8250,25.0500,0.0
121.8375,25.0500,0.0
121.8500,25.0500,0.0
121.8625,25.0500,0.0
121.8750,25.0500,0.0
121.8875,25.0500,0.0
121.9000,25.0500,0.0
121.9125,25.0500,0.0
121.9250,25.0500,0.0
121.0625,25.0375,3.4
121.0750,25.0375,3.3
121.0875,25.0375,2.3
121.1000,25.0375,2.0
121.1125,25.0375,1.6
121.1250,25.0375,2.7
121.1375,25.0375,3.0
121.1500,25.0375,3.2
121.1625,25.0375,2.8
121.1750,25.0375,1.9
121.1875,25.0375,1.8
121.2000,25.0375,1.8
121.2125,25.0375,1.7
121.2250,25.0375,1.6
121.2375,25.0375,1.0
121.2500,25.0375,1.1
121.2625,25.0375,1.0
121.2750,25.0375,0.1
121.2875,25.0375,0.1
121.3000,25.0375,0.0
121.3125,25.0375,0.0
121.3250,25.0375,0.0
121.3375,25.0375,0.0
121.3500,25.0375,0.0
121.3625,25.0375,0.0
121.3750,25.0375,0.0
121.3875,25.0375,0.0
121.4000,25.0375,0.0
121.4125,25.0375,0.0
121.4250,25.0375,0.0
121.4375,25.0375,0.0
121.4500,25.0375,0.0
121.4625,25.0375,0.0
121.4750,25.0375,0.0
121.4875,25.0375,0.0
121.5000,25.0375,0.0
121.5125,25.0375,0.0
121.5250,25.0375,0.0
121.5375,25.0375,0.0
121.5500,25.0375,0.0
121.5625,25.0375,0.0
121.5750,25.0375,0.0
121.5875,25.0375,0.0
121.6000,25.0375,0.0
121.6125,25.0375,0.0
121.6250,25.0375,0.0
121.6375,25.0375,0.0
121.6500,25.0375,0.0
121.6625,25.0375,0.0
121.6750,25.0375,0.0
121.6875,25.0375,0.0
121.7000,25.0375,0.0
121.7125,25.0375,0.0
121.7250,25.0375,0.0
121.7375,25.0375,0.0
121.7500,25.0375,0.0
121.7625,25.0375,0.0
121.7750,25.0375,0.0
121.7875,25.0375,0.0
121.8000,25.0375,0.0
121.8125,25.0375,0.0
121.8250,25.0375,0.0
121.8375,25.0375,0.0
121.8500,25.0375,0.0
121.8625,25.0375,0.0
121.8750,25.0375,0.0
121.8875,25.0375,0.0
121.9000,25.0375,0.0
121.9125,25.0375,0.0
121.9250,25.0375,0.0
121.0500,25.0250,2.5
121.0625,25.0250,3.4
121.0750,25.0250,2.2
121.0875,25.0250,1.9
121.1000,25.0250,2.4
121.1125,25.0250,2.0
121.1250,25.0250,2.8
121.1375,25.0250,2.4
121.1500,25.0250,2.6
121.1625,25.0250,2.6
121.1750,25.0250,1.7
121.1875,25.0250,1.7
121.2000,25.0250,1.7
121.2125,25.0250,1.6
121.2250,25.0250,1.0
121.2375,25.0250,0.9
121.2500,25.0250,0.7
121.2625,25.0250,0.6
121.2750,25.0250,0.1
121.2875,25.0250,0.1
121.3000,25.0250,0.0
121.3125,25.0250,0.0
121.3250,25.0250,0.0
121.3375,25.0250,0.0
121.3500,25.0250,0.0
121.3625,25.0250,0.0
121.3750,25.0250,0.0
121.3875,25.0250,0.0
121.4000,25.0250,0.0
121.4125,25.0250,0.0
121.4250,25.0250,0.0
121.4375,25.0250,0.0
121.4500,25.0250,0.0
121.4625,25.0250,0.0
121.4750,25.0250,0.0
121.4875,25.0250,0.0
121.5000,25.0250,0.0
121.5125,25.0250,0.0
121.5250,25.0250,0.0
121.5375,25.0250,0.0
121.5500,25.0250,0.0
121.5625,25.0250,0.0
121.5750,25.0250,0.0
121.5875,25.0250,0.0
121.6000,25.0250,0.0
121.6125,25.0250,0.0
121.6250,25.0250,0.0
121.6375,25.0250,0.0
121.6500,25.0250,0.0
121.6625,25.0250,0.0
121.6750,25.0250,0.0
121.6875,25.0250,0.0
121.7000,25.0250,0.0
121.7125,25.0250,0.0
121.7250,25.0250,0.0
121.7375,25.0250,0.0
121.7500,25.0250,0.0
121.7625,25.0250,0.0
121.7750,25.0250,0.0
121.7875,25.0250,0.0
121.8000,25.0250,0.0
121.8125,25.0250,0.0
121.8250,25.0250,0.0
121.8375,25.0250,0.0
121.8500,25.0250,0.0
121.8625,25.0250,0.0
121.8750,25.0250,0.0
121.8875,25.0250,0.0
121.9000,25.0250,0.0
121.9125,25.0250,0.0
121.9250,25.0250,0.0
121.9375,25.0250,0.0
121.0375,25.0125,4.6
121.0500,25.0125,2.5
121.0625,25.0125,3.5
121.0750,25.0125,3.0
121.0875,25.0125,1.9
121.1000,25.0125,2.1
121.1125,25.0125,2.2
121.1250,25.0125,2.8
121.1375,25.0125,2.4
121.1500,25.0125,2.6
121.1625,25.0125,2.5
121.1750,25.0125,1.9
121.1875,25.0125,1.7
121.2000,25.0125,1.4
121.2125,25.0125,1.6
121.2250,25.0125,1.1
121.2375,25.0125,0.8
121.2500,25.0125,0.6
121.2625,25.0125,0.5
121.2750,25.0125,0.1
121.2875,25.0125,0.1
121.3000,25.0125,0.0
121.3125,25.0125,0.0
121.3250,25.0125,0.0
121.3375,25.0125,0.0
121.3500,25.0125,0.0
121.3625,25.0125,0.0
121.3750,25.0125,0.0
121.3875,25.0125,0.0
121.4000,25.0125,0.0
121.4125,25.0125,0.0
121.4250,25.0125,0.0
121.4375,25.0125,0.0
121.4500,25.0125,0.0
121.4625,25.0125,0.0
121.4750,25.0125,0.0
121.4875,25.0125,0.0
121.5000,25.0125,0.0
121.5125,25.0125,0.0
121.5250,25.0125,0.0
121.5375,25.0125,0.0
121.5500,25.0125,0.0
121.5625,25.0125,0.0
121.5750,25.0125,0.0
121.5875,25.0125,0.0
121.6000,25.0125,0.0
121.6125,25.0125,0.0
121.6250,25.0125,0.0
121.6375,25.0125,0.0
121.6500,25.0125,0.0
121.6625,25.0125,0.0
121.6750,25.0125,0.0
121.6875,25.0125,0.0
121.7000,25.0125,0.0
121.7125,25.0125,0.0
121.7250,25.0125,0.0
121.7375,25.0125,0.0
121.7500,25.0125,0.0
121.7625,25.0125,0.0
121.7750,25.0125,0.0
121.7875,25.0125,0.0
121.8000,25.0125,0.0
121.8125,25.0125,0.0
121.8250,25.0125,0.0
121.8375,25.0125,0.0
121.8500,25.0125,0.0
121.8625,25.0125,0.0
121.8750,25.0125,0.0
121.8875,25.0125,0.0
121.9000,25.0125,0.0
121.9125,25.0125,0.0
121.9250,25.0125,0.0
121.9375,25.0125,0.0
121.9500,25.0125,0.0
121.9625,25.0125,0.0
121.9750,25.0125,0.0
121.9875,25.0125,0.0
122.0000,25.0125,0.0
121.0250,25.0000,3.0
121.0375,25.0000,4.0
121.0500,25.0000,2.5
121.0625,25.0000,3.5
121.0750,25.0000,3.0
121.0875,25.0000,2.4
121.1000,25.0000,2.5
121.1125,25.0000,2.7
121.1250,25.0000,2.7
121.1375,25.0000,1.6
121.1500,25.0000,2.5
121.1625,25.0000,2.2
121.1750,25.0000,1.7
121.1875,25.0000,1.5
121.2000,25.0000,1.2
121.2125,25.0000,1.3
121.2250,25.0000,1.0
121.2375,25.0000,0.6
121.2500,25.0000,0.4
121.2625,25.0000,0.3
121.2750,25.0000,0.1
121.2875,25.0000,0.1
121.3000,25.0000,0.0
121.3125,25.0000,0.0
121.3250,25.0000,0.0
121.3375,25.0000,0.0
121.3500,25.0000,0.0
121.3625,25.0000,0.0
121.3750,25.0000,0.0
121.3875,25.0000,0.0
121.4000,25.0000,0.0
121.4125,25.0000,0.0
121.4250,25.0000,0.0
121.4375,25.0000,0.0
121.4500,25.0000,0.0
121.4625,25.0000,0.0
121.4750,25.0000,0.0
121.4875,25.0000,0.0
121.5000,25.0000,0.0
121.5125,25.0000,0.0
121.5250,25.0000,0.0
121.5375,25.0000,0.0
121.5500,25.0000,0.0
121.5625,25.0000,0.0
121.5750,25.0000,0.0
121.5875,25.0000,0.0
121.6000,25.0000,0.0
121.6125,25.0000,0.0
121.6250,25.0000,0.0
121.6375,25.0000,0.0
121.6500,25.0000,0.0
121.6625,25.0000,0.0
121.6750,25.0000,0.0
121.6875,25.0000,0.0
121.7000,25.0000,0.0
121.7125,25.0000,0.0
121.7250,25.0000,0.0
121.7375,25.0000,0.0
121.7500,25.0000,0.0
121.7625,25.0000,0.0
121.7750,25.0000,0.0
121.7875,25.0000,0.0
121.8000,25.0000,0.0
121.8125,25.0000,0.0
121.8250,25.0000,0.0
121.8375,25.0000,0.0
121.8500,25.0000,0.0
121.8625,25.0000,0.0
121.8750,25.0000,0.0
121.8875,25.0000,0.0
121.9000,25.0000,0.0
121.9125,25.0000,0.0
121.9250,25.0000,0.0
121.9375,25.0000,0.0
121.9500,25.0000,0.0
121.9625,25.0000,0.0
121.9750,25.0000,0.0
121.9875,25.0000,0.0
121.0250,24.9875,3.0
121.0375,24.9875,3.9
121.0500,24.9875,2.7
121.0625,24.9875,2.5
121.0750,24.9875,2.5
121.0875,24.9875,2.4
121.1000,24.9875,2.5
121.1125,24.9875,2.9
121.1250,24.9875,2.4
121.1375,24.9875,1.5
121.1500,24.9875,2.3
121.1625,24.9875,1.9
121.1750,24.9875,1.7
121.1875,24.9875,1.7
121.2000,24.9875,1.3
121.2125,24.9875,1.2
121.2250,24.9875,0.8
121.2375,24.9875,0.4
121.2500,24.9875,0.4
121.2625,24.9875,0.2
121.2750,24.9875,0.1
121.2875,24.9875,0.1
121.3000,24.9875,0.0
121.3125,24.9875,0.0
121.3250,24.9875,0.0
121.3375,24.9875,0.0
121.3500,24.9875,0.0
121.3625,24.9875,0.0
121.3750,24.9875,0.0
121.3875,24.9875,0.0
121.4000,24.9875,0.0
121.4125,24.9875,0.0
